Mp,C_percent,N_percent,O_percent,DECC,Psi_e_A,piPC05,PCR,Vindex,SpMAD_A,WiA_D/Dt,SpMAD_B(p),MATS2m,MATS5m,MATS5p,MATS8p,MATS1i,MATS7i,GATS4m,GATS8m,GATS2p,GATS2i,GATS4i,GATS6i,SpMax2_Bh(p),SpMax2_Bh(i),SpMin1_Bh(p),SpMin3_Bh(i),P_VSA_p_3,P_VSA_i_2,P_VSA_s_3,P_VSA_s_6,P_VSA_ppp_D,P_VSA_ppp_cyc,Eta_D_epsiA,Eta_psi1,SpMaxA_AEA(dm),SM12_AEA(ri),SdssC,SaasC,mindssC,CATS2D_00_LL,SHED_AL,SHED_LL,Uc,TPSA_efficiency,LOGPcons,SAscore,QEDu,MACCSFP125,Actividad
0.6492,38.1818,10.9091,7.2727,1.8252,7.871,5.7331,1.345,0.1833,1.2861,0.5826,1.5132,0.1472,-0.0812,0.1287,-0.0381,-0.2511,-0.0555,1.1578,0.8712,1.002,1.1213,1.0527,1.1063,3.8233,3.9509,2.0371,1.6174,112.5027,112.5027,39.5035,124.1915,34.7963,152.7792,0.1823,0.5239,0.1112,3.7854,-0.7231,3.6927,-0.4022,10,10.1326,11.7353,4.2479,0.2974,2.6457,4.6657,0.4864,1,Act1
0.6294,37.2881,6.7797,1.6949,1.797,7.4568,5.4588,1.3146,0.2139,1.2698,0.6682,1.4318,0.1015,0.0952,0.0354,-0.0005,-0.0635,-0.1018,0.9434,1.0804,1.0812,1.1588,1.0774,0.8896,3.7887,3.9482,2.0849,1.5874,114.2355,114.2355,23.5859,59.6189,18.0108,125.0881,0.0829,0.6082,0.1143,3.3955,1.4501,2.2126,1.4501,16,10.671,10.587,3.7004,0.1732,4.1146,4.3066,0.783,1,Act1
0.6529,35.4167,8.3333,8.3333,1.8402,7.9615,5.3628,1.1878,0.2134,1.2523,0.6171,1.4591,0.2071,-0.3548,-0.0166,0.2436,-0.4535,-0.238,1.0059,0.8934,0.7727,1.0179,1.2605,0.9528,3.6409,3.9139,2.023,1.4489,109.4754,77.4944,73.5235,103.2202,0.0,89.3873,0.1789,0.5303,0.1494,3.204,-0.6507,2.9729,-0.3498,6,11.2418,6.9158,3.3219,0.2985,0.9801,3.7809,0.6123,0,Act1
0.6858,43.5897,12.8205,5.1282,1.7847,7.7778,5.8854,1.4087,0.2041,1.3473,0.4982,1.596,0.0522,0.0124,-0.1786,0.0068,-0.1664,0.2602,1.1788,1.1206,0.8206,1.0096,0.9048,1.0153,3.7922,3.9141,2.0441,1.6149,104.7312,104.7312,28.3721,86.3789,16.663,163.8695,0.1913,0.5492,0.1415,3.6416,0.047,4.4998,0.047,8,10.4792,8.2253,4.2479,0.2614,1.8049,4.2648,0.7302,1,Act1
0.6875,46.0317,7.9365,3.1746,1.9306,7.6528,6.2307,1.3772,0.1472,1.3553,0.5112,1.5964,-0.0109,-0.0262,0.074,-0.1102,-0.1122,0.1123,1.1751,1.061,0.9864,1.1985,1.0924,1.0333,3.8871,4.049,2.0253,1.827,174.4983,174.4983,42.6885,67.0754,16.7855,205.7467,0.1377,0.5974,0.0944,3.9548,1.7195,2.7771,-0.047,18,10.9371,14.8161,4.7004,0.159,3.5058,4.2698,0.4599,1,Act1
0.6619,41.8182,9.0909,0.0,2.3342,7.4286,5.8236,1.4013,0.168,1.3132,0.5364,1.5113,0.0052,0.0182,-0.0113,0.0901,-0.2309,-0.1625,1.0267,1.0386,0.8704,1.0416,0.9624,0.8481,3.8392,3.9569,2.0504,1.7825,145.9948,145.9948,25.3921,16.7855,36.0215,165.0169,0.0964,0.625,0.1035,3.6841,0.0,6.8844,0.0,12,10.3723,11.6553,4.2479,0.1163,3.9927,3.4794,0.7265,1,Act1
0.6991,43.1818,9.0909,0.0,2.0417,7.4236,5.5693,1.3795,0.1851,1.3396,0.4852,1.5486,-0.0466,-0.0458,0.0102,-0.0978,-0.1114,-0.0446,0.792,0.9755,0.947,1.0991,0.9058,0.9595,3.8554,3.9117,2.0406,1.6171,144.5924,113.3147,52.0859,16.7855,36.0215,180.4073,0.1152,0.6393,0.1187,3.4906,0.0,5.7691,0.0,10,8.2617,10.7799,4.1699,0.2034,3.8254,3.3226,0.7544,1,Act1
0.6667,42.0,10.0,2.0,2.2716,7.5185,5.8034,1.4035,0.1713,1.3338,0.5208,1.5348,-0.0296,-0.0063,-0.0739,0.0406,-0.234,-0.0929,1.0639,1.0895,0.9104,1.0872,0.8661,0.8523,3.7945,3.9284,2.0443,1.7756,132.2379,132.2379,27.45,44.5709,36.0215,173.9552,0.1273,0.5923,0.1069,3.6391,0.0,6.0395,0.0,10,12.0716,11.7353,4.2479,0.1724,3.3774,3.5899,0.7456,1,Act-1
0.6643,42.3077,7.6923,3.8462,2.2679,7.6131,5.8401,1.4022,0.1712,1.3136,0.5257,1.516,-0.0199,-0.0802,-0.0309,0.0368,-0.1464,-0.1172,1.0366,1.0483,0.9475,1.1056,0.994,0.842,3.8298,3.9376,2.0457,1.7817,133.0955,133.0955,27.8788,70.4688,78.7048,158.0273,0.1321,0.5836,0.104,3.8892,0.0,5.8295,0.0,11,11.5698,11.5866,4.2479,0.185,3.3979,3.4118,0.6606,1,Act-1
0.6991,43.1818,9.0909,0.0,2.0417,7.4236,5.5693,1.3795,0.1851,1.3396,0.4852,1.5478,-0.1073,0.0436,0.0468,-0.1206,-0.1114,-0.037,0.8844,1.1498,0.9931,1.1144,0.9087,0.9308,3.8552,3.9142,2.0408,1.6347,144.5924,113.3147,53.9131,16.7855,36.0215,180.4073,0.1152,0.6393,0.1187,3.4906,0.0,5.7433,0.0,10,7.9128,11.6917,4.1699,0.2034,3.7282,3.3313,0.7544,1,Act1
0.6685,43.1373,7.8431,1.9608,2.203,7.4815,5.7966,1.4127,0.1784,1.3342,0.4974,1.5346,-0.0404,-0.0265,-0.0649,-0.0104,-0.1699,-0.0796,1.0712,0.9672,0.9356,1.0887,0.9759,0.8267,3.8312,3.9383,2.0459,1.7818,142.5718,142.5718,27.8788,27.7854,36.0215,167.5036,0.1142,0.6082,0.1083,3.804,0.0,6.3919,0.0,12,10.1707,12.8769,4.2479,0.1371,3.8425,3.3461,0.7405,1,Act1
0.6698,42.8571,10.2041,0.0,2.3045,7.6667,5.7548,1.3986,0.1669,1.3281,0.5252,1.5346,-0.07,0.0762,0.0296,0.0315,-0.1636,-0.0543,1.0516,0.933,0.9669,1.0375,0.8685,0.7949,3.8176,3.9395,2.0418,1.7925,127.7669,127.7669,34.2909,48.5312,36.0215,178.2616,0.14,0.5808,0.1068,3.6141,0.0,5.1777,0.0,10,10.7226,10.8201,4.2479,0.146,3.1526,3.5632,0.7558,1,Act1
0.6755,44.6809,8.5106,0.0,2.225,7.858,5.8203,1.4046,0.175,1.3178,0.5107,1.5212,-0.0399,-0.0104,0.0166,-0.0613,-0.1026,-0.0677,0.9808,1.1783,1.0164,1.0314,0.8099,0.7555,3.8301,3.945,2.0455,1.7812,135.2111,135.2111,40.8774,46.7058,36.0215,171.026,0.1672,0.5575,0.1104,3.8703,0.0,3.0149,0.0,11,8.3483,11.5866,4.2479,0.1097,4.3374,3.4023,0.726,1,Act1
0.6601,41.8182,7.2727,3.6364,2.2331,7.523,5.8786,1.4081,0.1757,1.326,0.5182,1.519,-0.004,0.0001,-0.0603,-0.1286,-0.2043,0.0257,1.072,1.0401,0.8677,1.0334,1.0244,0.9039,3.8315,3.9406,2.0466,1.7819,149.222,149.222,33.1222,38.7853,36.0215,163.2708,0.1247,0.5875,0.1022,3.9084,0.0,7.0084,0.0,11,11.3746,13.3648,4.2479,0.1502,3.6542,3.4116,0.6889,1,Act-1
0.671,42.8571,10.2041,0.0,2.2722,7.4551,5.6998,1.3999,0.1714,1.3476,0.5095,1.5494,-0.0948,0.0306,-0.0482,0.0695,-0.1915,-0.076,1.0553,0.9875,0.9657,1.095,0.8735,0.8216,3.817,3.934,2.0412,1.7924,128.1222,128.1222,25.1699,33.5711,36.0215,178.6169,0.1086,0.6188,0.1105,3.456,0.0,5.7978,0.0,11,12.2912,12.652,4.2479,0.1536,2.9118,3.6306,0.7691,1,Act1
0.6685,43.1373,7.8431,1.9608,2.2716,7.4815,5.8034,1.4035,0.1713,1.3338,0.5208,1.5344,-0.0404,0.0295,-0.0011,0.0241,-0.1699,-0.1033,1.0539,1.0936,0.9356,1.0887,0.9884,0.8819,3.8312,3.938,2.0457,1.7818,142.5718,142.5718,27.8788,27.7854,36.0215,167.5036,0.1142,0.6082,0.1069,3.6391,0.0,6.4536,0.0,12,10.3723,11.6553,4.2479,0.1371,3.8425,3.4347,0.7405,1,Act1
0.6769,44.6809,8.5106,0.0,2.1923,7.6538,5.7689,1.4069,0.1781,1.3184,0.4971,1.5348,-0.0603,-0.0391,0.0191,-0.0658,-0.114,-0.0231,0.9697,1.0506,1.0158,1.0745,0.8728,0.8389,3.8305,3.9403,2.0454,1.7814,135.5663,135.5663,31.7564,31.7456,36.0215,171.3812,0.1346,0.5922,0.1107,3.6523,0.0,4.887,0.0,12,8.4207,12.8334,4.2479,0.1153,4.1862,3.3044,0.7447,1,Act-1
0.6685,43.1373,7.8431,1.9608,2.225,7.4815,5.7966,1.4058,0.1747,1.3329,0.5081,1.5336,-0.0404,-0.0145,0.009,-0.1453,-0.1699,0.0554,1.0188,1.0958,0.9356,1.0887,0.9887,0.9749,3.8312,3.938,2.0458,1.7818,142.5718,142.5718,27.8788,27.7854,36.0215,167.5036,0.1142,0.6082,0.107,3.6735,0.0,6.4211,0.0,12,10.624,12.8334,4.2479,0.1371,3.8425,3.3516,0.7405,1,Act1
0.6735,43.75,8.3333,2.0833,2.1538,7.5769,5.7712,1.4109,0.1802,1.3324,0.4911,1.5369,-0.0612,0.0473,0.0397,-0.0677,-0.1069,-0.0397,1.0641,1.0656,1.0271,1.1685,0.9549,0.9104,3.8294,3.9353,2.0452,1.7816,126.4453,126.4453,22.6354,59.4689,78.7048,162.2602,0.1215,0.6045,0.1114,3.778,0.0,5.4286,0.0,12,10.1707,12.8769,4.2479,0.1744,3.5849,3.3429,0.7035,1,Act1
0.669,44.0,8.0,0.0,2.3829,8.0259,5.8434,1.3991,0.1658,1.2884,0.551,1.5179,0.0384,-0.0232,0.0524,-0.1816,-0.0925,0.1569,1.0082,0.919,0.9584,0.7998,0.8755,0.7012,3.8443,3.9565,2.0483,1.7827,137.3904,137.3904,25.821,61.6659,36.0215,165.4457,0.1876,0.5331,0.1394,3.8348,0.0,4.0565,0.0,13,8.2363,12.5545,4.2479,0.1009,4.8683,3.6263,0.6456,1,Act1
0.6408,38.7755,8.1633,0.0,1.8261,7.4094,5.4654,1.3112,0.2246,1.257,0.5159,1.4287,0.0855,-0.1495,-0.1856,-0.0047,-0.1919,-0.0179,0.7937,1.1013,0.9471,1.1168,0.6401,0.8392,3.7783,3.9076,2.0431,1.7286,111.8303,111.8303,19.4498,16.7855,36.0215,121.1696,0.0789,0.6271,0.1305,3.4561,0.0,4.398,0.0,11,8.4782,10.4163,3.7004,0.1294,3.7821,3.2104,0.9043,1,Act1
0.7317,51.3514,13.5135,0.0,1.1354,7.5486,6.4491,1.6335,0.2058,1.3813,0.3944,1.6792,-0.0987,-0.0195,0.0003,-0.1099,-0.0579,-0.0436,0.9756,1.1619,0.8046,0.9291,1.1086,0.9944,3.9134,4.0761,2.1324,1.6396,130.3167,130.3167,19.6035,50.2341,16.663,198.5003,0.1635,0.6117,0.1154,4.4332,0.0,4.4825,0.0,11,7.762,7.3053,4.7549,0.1891,2.7195,4.2933,0.5425,1,Act1
0.7324,52.6316,10.5263,0.0,1.1354,7.5069,6.4491,1.6335,0.2058,1.3813,0.3944,1.6795,-0.093,-0.0155,-0.0802,-0.1865,-0.1441,0.0014,0.9745,1.1575,0.8253,0.9222,1.0646,0.9301,3.9343,4.0858,2.13,1.6373,139.793,139.793,19.6035,33.5711,16.7855,191.436,0.1447,0.6304,0.1154,4.4332,0.0,4.6627,0.0,12,7.9215,7.2259,4.7549,0.1481,3.2054,4.2931,0.5402,1,Act1
0.7024,47.619,9.5238,4.7619,1.2692,7.6987,6.3494,1.51,0.1978,1.3396,0.4198,1.6029,0.1552,-0.0013,-0.078,0.0902,-0.088,-0.035,1.1358,0.8796,0.7731,0.8937,1.1023,0.9873,3.8776,3.9992,2.1056,1.4995,118.5423,118.5423,36.2735,71.2612,18.0108,166.3054,0.1737,0.575,0.1212,4.0848,-0.0171,7.3912,-0.0171,12,8.1232,8.0127,4.5236,0.2103,2.5899,4.3375,0.5891,1,Act1
0.6947,46.6667,8.8889,4.4444,1.6132,7.7346,6.3068,1.5453,0.2025,1.3134,0.5147,1.5917,0.066,-0.0384,-0.0486,-0.175,-0.2105,-0.0847,0.9586,1.0428,0.7784,0.9079,1.0724,0.9967,3.8093,3.9243,2.1253,1.6449,148.9653,148.9653,27.1624,69.7159,18.0108,159.4099,0.1656,0.5794,0.1178,3.8115,-0.0952,5.3381,-0.0952,12,9.7703,8.9404,4.585,0.1912,3.1169,4.098,0.5841,1,Act1
0.7197,47.7273,9.0909,2.2727,1.9753,7.7387,6.1399,1.519,0.1735,1.3306,0.5717,1.6031,-0.0265,0.1623,0.1154,0.0184,-0.0673,-0.052,1.0088,0.8031,0.8886,1.0125,0.9908,0.9471,3.8135,3.9313,2.0595,1.7421,171.5481,132.3995,29.8761,97.8646,34.7963,173.4112,0.1708,0.5989,0.121,3.7783,-0.0448,4.5895,-0.0448,14,11.9152,12.5506,4.585,0.1875,3.077,4.2831,0.5758,1,Act1
0.6777,44.8276,6.8966,3.4483,1.9531,7.5885,6.2447,1.5325,0.1572,1.3365,0.529,1.5666,0.008,0.1829,0.2715,0.0316,-0.201,-0.2193,1.0278,1.0353,0.9061,0.9907,1.0287,1.0218,3.8393,3.9477,2.074,1.753,161.2475,161.2475,39.9939,52.9303,16.7855,185.4317,0.1293,0.5979,0.1042,3.9557,0.1641,4.444,0.1641,15,13.2891,9.4796,4.585,0.1441,3.4642,3.9197,0.5343,1,Act1
0.6862,44.186,11.6279,4.6512,1.6923,7.6603,6.2028,1.5374,0.1936,1.3497,0.528,1.6057,0.0565,-0.0745,0.0081,-0.0757,-0.1922,0.1545,1.0933,1.0365,0.844,1.1053,1.1324,1.0318,3.7824,3.9162,2.0952,1.6827,138.4713,138.4713,23.2292,72.2338,18.0108,168.1032,0.1796,0.5598,0.1112,3.9707,0.0,4.7534,0.0,8,8.3302,8.3751,4.5236,0.2118,2.882,3.9552,0.5617,1,Act1
0.6817,43.75,10.4167,6.25,1.9834,7.8276,6.2752,1.5385,0.1796,1.3204,0.5683,1.5898,0.097,-0.0691,0.0123,-0.0451,-0.0484,0.0833,1.137,0.9398,0.8739,1.0799,1.2168,1.0043,3.8474,3.9439,2.0966,1.6891,147.2191,147.2191,31.1194,113.4904,50.9079,155.3609,0.188,0.5488,0.1094,3.971,-0.4652,4.845,-0.4652,11,8.9605,9.1918,4.585,0.2665,2.8461,4.018,0.4908,1,Act1
0.6766,43.75,8.3333,6.25,1.7577,7.6548,6.248,1.5395,0.191,1.3408,0.5312,1.5841,0.0933,-0.1089,-0.0254,0.0198,-0.1626,0.071,1.1343,1.1068,0.8023,1.0405,1.2459,1.0498,3.8226,3.9264,2.096,1.6877,155.4554,155.4554,28.4726,66.4482,18.0108,157.4187,0.171,0.5574,0.1044,3.9721,0.0,5.3471,0.0,10,9.7125,9.2186,4.5236,0.1857,3.6147,3.9,0.5241,1,Act1
0.6845,42.8571,14.2857,4.7619,1.7692,7.6987,6.1936,1.5465,0.1925,1.3502,0.52,1.6067,0.0807,-0.1127,-0.1477,0.0413,-0.2668,-0.0143,1.2107,1.1739,0.8079,1.1058,1.0378,0.9112,3.7477,3.9068,2.0913,1.6426,128.1374,128.1374,22.3715,89.0194,18.0108,174.5548,0.1968,0.5452,0.1108,3.8193,0.0,4.1429,0.0,7,9.3551,9.0478,4.5236,0.2482,2.8706,4.1553,0.5254,1,Act1
0.6766,43.75,8.3333,6.25,1.898,7.6548,6.2495,1.5302,0.1834,1.3405,0.555,1.5839,0.0933,-0.0284,-0.0043,-0.014,-0.1626,0.1232,1.1339,0.9717,0.8023,1.0405,1.2299,1.0654,3.8225,3.9262,2.0959,1.6878,155.4554,155.4554,28.4726,66.4482,18.0108,157.4187,0.171,0.5574,0.1041,3.9709,0.0,5.5368,0.0,10,8.4707,8.7382,4.5236,0.1857,3.6147,3.9076,0.5241,1,Act1
0.653,41.0256,5.1282,7.6923,1.7143,7.7143,5.6992,1.3309,0.2523,1.3054,0.5183,1.4899,-0.0132,-0.16,-0.0188,0.0728,-0.115,-0.0646,0.9154,1.2259,0.8833,0.9492,1.2924,1.1348,3.6972,3.8322,2.0471,1.4552,88.7885,88.7885,30.9531,81.4686,60.6941,98.9928,0.1525,0.5506,0.1485,3.6492,0.0,4.9137,0.0,8,8.4481,5.0536,3.7004,0.2221,2.1549,3.6741,0.8723,1,Act1
0.6793,44.4444,8.8889,2.2222,1.8144,7.5267,5.9929,1.4107,0.2041,1.3298,0.5023,1.5492,0.0566,-0.0283,0.0215,0.0043,-0.2225,-0.1692,0.9459,1.1423,0.8023,0.9341,1.1959,1.0414,3.758,3.9126,2.0659,1.6685,130.561,130.561,29.7685,44.5709,18.0108,158.3392,0.1299,0.6007,0.1222,3.7139,0.0,7.1537,0.0,10,8.6236,9.5657,4.2479,0.1512,3.3442,3.774,0.7921,1,Act1
0.6708,44.0,6.0,4.0,1.9259,7.5309,6.0449,1.4084,0.1957,1.321,0.5195,1.5308,0.0856,-0.0245,0.0271,-0.0641,-0.1939,-0.098,0.966,1.1196,0.7703,0.8836,1.2571,1.0217,3.8193,3.9277,2.0676,1.6805,147.5451,147.5451,35.0119,38.7853,18.0108,147.6547,0.1267,0.5948,0.1141,3.7344,0.0,7.9456,0.0,12,9.2926,10.59,4.2479,0.129,4.074,3.7365,0.738,1,Act1
0.6867,45.8333,8.3333,4.1667,2.107,7.8908,6.3022,1.5377,0.1751,1.3155,0.5883,1.5851,-0.015,-0.0318,0.1326,-0.1421,-0.1684,0.0793,1.0232,0.9585,0.8675,0.9864,1.0143,0.9858,3.8452,3.9353,2.1066,1.6944,151.1446,151.1446,37.3093,84.676,18.0108,163.7163,0.1869,0.5521,0.1112,3.8514,-0.1535,3.1562,-0.1535,11,10.5428,8.3093,4.585,0.1755,3.1415,4.1033,0.5296,1,Act1
0.7164,50.0,10.5263,2.6316,1.648,7.9933,6.2809,1.5588,0.1998,1.3162,0.5177,1.6296,0.0009,-0.0172,0.1184,-0.1119,-0.064,0.0806,1.1141,0.989,0.9531,1.0125,1.017,0.9272,3.8441,3.9318,2.1062,1.6933,133.5634,133.5634,30.6112,106.5733,32.8972,163.7163,0.2098,0.5586,0.125,3.8494,-0.4749,2.9834,-0.4749,11,8.4057,8.3093,4.585,0.2205,3.0605,4.1421,0.6196,1,Act1
0.6856,45.098,9.8039,3.9216,2.36,7.9839,6.3076,1.5363,0.164,1.3016,0.6201,1.5776,0.0302,-0.0443,0.0835,-0.0625,-0.1479,0.0577,1.073,0.9481,0.9806,1.0691,1.0103,0.9317,3.8453,3.9362,2.1066,1.6946,151.3047,151.3047,39.5273,98.821,36.0215,163.7163,0.1917,0.5485,0.1046,3.8514,-0.3576,2.9989,-0.2199,12,12.7168,10.2569,4.6439,0.2117,2.6754,4.0945,0.4894,1,Act-1
0.6867,45.8333,8.3333,4.1667,2.107,7.9598,6.3022,1.5377,0.1751,1.3155,0.5883,1.5895,-0.0394,-0.0709,0.0918,-0.1063,-0.1157,0.0337,1.0471,0.9139,0.9942,1.0641,0.9478,0.9584,3.8454,3.9359,2.1066,1.6948,138.2037,138.2037,35.2514,116.3594,60.6941,163.7163,0.1869,0.5521,0.1111,3.8514,-0.1847,3.0796,-0.1847,12,12.06,11.237,4.585,0.2037,2.9382,4.1042,0.512,1,Act1
0.6819,44.8276,8.6207,3.4483,2.5234,7.7071,6.2969,1.5146,0.1335,1.3449,0.6119,1.5927,-0.0176,-0.0403,0.0528,-0.017,-0.2102,0.1445,1.1405,0.9334,1.0023,1.1394,0.954,1.014,3.8458,3.9486,2.1064,1.6978,152.544,152.544,40.1155,83.8609,18.0108,179.0753,0.1435,0.5882,0.1008,3.8108,0.1046,4.2303,-0.1131,15,14.9871,14.5893,4.6439,0.1811,3.1103,4.0949,0.453,1,Act1
0.7083,45.098,7.8431,5.8824,2.0708,7.8737,6.3322,1.5244,0.1511,1.3282,0.566,1.6215,-0.1222,0.0026,0.085,-0.0859,-0.2145,0.1084,0.9383,0.9999,1.1121,1.1423,0.9305,1.0499,4.0008,4.0405,2.1087,1.8683,145.9754,139.9295,27.501,103.0289,0.0,179.2526,0.179,0.5773,0.1465,4.4749,-0.1482,4.0453,-0.1482,12,13.4079,8.1837,4.7004,0.2151,2.6928,4.2379,0.4507,1,Act1
0.6819,44.8276,8.6207,3.4483,2.2865,7.7172,6.325,1.5051,0.1435,1.3539,0.5958,1.6062,0.0101,-0.1233,0.0972,-0.1155,-0.2102,0.2026,1.1876,0.8916,0.9369,1.0637,1.0181,1.0358,3.8505,3.9784,2.1086,1.7803,156.3002,156.3002,35.4753,83.8609,18.0108,176.4763,0.1435,0.5882,0.1006,3.8265,0.0597,4.2817,0.0004,15,12.6834,12.8812,4.6439,0.1811,3.1189,4.0756,0.5071,1,Act1
0.7011,47.0588,11.7647,1.9608,2.3789,7.8438,6.3441,1.5799,0.1409,1.3346,0.5936,1.6163,-0.0427,-0.0675,0.1006,-0.1196,-0.1585,0.057,1.0848,0.9454,0.9741,1.0337,0.9533,0.9162,3.8458,3.9942,2.1066,1.6953,158.6264,158.6264,38.0082,90.4616,34.7963,217.7101,0.1895,0.5629,0.0988,3.8514,-0.1374,4.1332,-0.1374,12,12.2261,11.237,4.858,0.2063,3.1746,4.5599,0.4381,1,Act-1
0.6468,40.2778,5.5556,4.1667,1.9275,7.537,5.9645,1.3113,0.161,1.322,0.5353,1.4908,0.01,0.0541,0.1347,-0.0243,-0.2162,0.0282,1.0087,1.1206,1.007,1.1115,1.1635,1.1565,3.8596,3.9581,2.0409,1.7827,153.9375,153.9375,51.0009,63.9302,18.0108,178.3029,0.1102,0.5876,0.0941,3.6808,0.0393,5.2069,0.0393,17,12.318,11.5544,4.2479,0.1404,4.6583,3.9357,0.5054,1,Act1
0.6693,44.2623,4.918,3.2787,1.8789,7.6068,5.7806,1.265,0.1587,1.3209,0.6449,1.5172,-0.0615,0.1615,0.1806,-0.0838,-0.0957,-0.0556,1.0727,0.9625,1.0293,1.1279,1.0052,1.0767,3.8456,3.9434,2.0933,1.8564,159.1342,159.1342,26.4668,67.8283,60.6941,156.038,0.1092,0.6114,0.1062,3.6298,0.1624,3.5357,0.1624,18,10.8272,11.307,4.3219,0.1305,3.7401,4.2174,0.6638,1,Act1
0.6673,44.0678,5.0847,1.6949,1.7067,7.4583,5.7283,1.2723,0.1617,1.3288,0.6198,1.5097,-0.0815,0.0627,0.1195,-0.0505,-0.0993,-0.2179,1.0239,1.0655,1.0038,1.1095,0.9461,0.9663,3.8339,3.9373,2.0934,1.856,154.0008,154.0008,21.3333,42.6833,60.6941,156.038,0.0904,0.6328,0.109,3.6167,0.0,4.1219,0.0,17,8.8024,10.3674,4.2479,0.097,4.1768,4.1156,0.6776,1,Act1
0.6628,41.6667,8.3333,5.0,2.3269,7.654,6.1127,1.3679,0.1624,1.3192,0.5348,1.5295,0.1029,-0.0139,0.0099,-0.0046,-0.2886,-0.0379,1.088,0.9709,0.807,0.9586,1.1343,0.9775,3.8228,3.9474,2.0701,1.7381,152.418,152.418,40.7424,80.7158,18.0108,179.4483,0.1466,0.5657,0.1137,3.7486,0.0325,5.5144,0.0325,10,11.6314,9.3314,4.3219,0.1791,2.8538,4.2239,0.597,1,Act1
0.7011,47.5,10.0,2.5,1.4444,7.5972,6.2703,1.5597,0.2133,1.3431,0.4819,1.6095,0.098,0.0512,0.0434,-0.018,-0.016,0.1455,0.9904,1.2309,0.8406,1.0359,1.2033,1.0788,3.8539,3.9384,2.0636,1.6412,128.7388,128.7388,24.1731,61.234,16.663,175.9276,0.1537,0.5965,0.1209,3.8719,0.0,5.5559,0.0,12,8.2372,9.4218,4.5236,0.2013,3.5708,4.456,0.6254,1,Act-1
0.6936,46.3415,9.7561,4.878,1.6834,7.9423,6.2996,1.5413,0.196,1.332,0.529,1.5999,0.0179,-0.0145,0.1191,-0.0802,-0.0027,0.0062,1.0597,1.0678,0.8629,1.0013,1.2175,0.9559,3.8531,3.94,2.0635,1.6406,119.5583,119.5583,33.2941,118.8774,59.3464,175.5723,0.2128,0.5369,0.1132,3.9079,0.0,3.254,0.0,10,8.2942,7.5569,4.5236,0.2395,2.9202,4.4765,0.5744,1,Act1
0.6532,41.3043,6.5217,6.5217,1.2015,8.2649,6.0048,1.324,0.2273,1.2815,0.4855,1.5008,0.1581,0.0964,-0.036,-0.1609,-0.1939,-0.2184,0.8633,1.2101,0.6928,0.5441,0.8583,1.019,3.738,3.8669,2.0671,1.5677,105.6863,105.6863,40.0914,108.8106,0.0,121.5066,0.2486,0.4749,0.1432,3.7871,-0.1784,1.7895,-0.1784,8,7.6859,6.3756,3.8074,0.1396,3.353,3.7908,0.7873,1,Act1
0.6721,43.8596,7.0175,3.5088,2.102,7.7312,5.9537,1.3884,0.1746,1.3041,0.5763,1.5444,0.0613,0.0818,0.0697,0.1028,-0.1487,-0.0369,1.0255,0.9689,1.0096,1.152,1.0673,1.0746,3.8564,3.9667,2.0937,1.7743,148.072,148.072,36.9456,83.8609,18.0108,155.1731,0.13,0.5946,0.1115,3.6916,-0.2542,4.8621,-0.2726,16,13.0174,13.9933,4.3923,0.1814,3.3739,4.0791,0.6751,1,Act1
0.6821,46.0317,4.7619,6.3492,2.1019,7.6157,6.2805,1.4946,0.1464,1.3465,0.4781,1.5505,0.0363,-0.0668,0.001,0.0068,-0.1119,0.0498,1.0406,0.9796,0.9294,1.0594,1.1374,1.0842,3.8639,3.968,2.0543,1.8554,181.3252,181.3252,58.785,74.8076,0.0,204.2321,0.1494,0.5781,0.0929,3.929,0.0265,7.7591,0.0265,19,13.0991,13.1737,4.6439,0.1367,4.6414,4.0099,0.368,1,Act1
0.6744,45.098,5.8824,0.0,1.1923,7.3205,6.0629,1.4355,0.2051,1.3634,0.4475,1.5479,0.0066,-0.1631,-0.1487,-0.1171,-0.0482,0.0005,0.9819,1.0824,1.0009,1.1386,0.9371,1.1307,3.8353,3.9767,2.0702,1.6866,125.8591,125.8591,31.7477,16.663,0.0,136.4921,0.0789,0.6546,0.116,3.9034,0.0,7.6769,0.0,18,6.525,9.9697,4.1699,0.0613,4.8834,3.8881,0.6412,1,Act1
0.6592,42.8571,5.3571,0.0,1.3306,7.3457,6.0536,1.4391,0.2244,1.3189,0.4753,1.5081,0.0844,-0.0528,0.0298,-0.1005,-0.0709,0.0043,0.9289,1.1144,0.9594,1.1022,0.9923,1.2443,3.8021,3.9601,2.074,1.7175,140.975,140.975,29.2131,16.663,0.0,131.423,0.0703,0.6567,0.1158,3.9032,0.0,7.5767,0.0,19,6.527,10.8593,4.1699,0.0586,5.4192,3.7922,0.567,1,Act1
0.684,46.4286,5.3571,3.5714,1.6337,7.5591,6.1794,1.5241,0.1823,1.3369,0.4657,1.5557,0.0409,-0.0636,-0.0014,-0.0707,-0.049,-0.003,1.0741,1.0586,1.0162,1.1587,1.0343,1.1119,3.8385,3.9352,2.0646,1.8163,165.9963,165.9963,33.9799,70.3462,42.6833,176.6293,0.1244,0.6085,0.1,3.7833,0.0,7.0097,0.0,18,9.753,12.4593,4.585,0.1228,5.1395,3.7008,0.4519,1,Act1
