Mp,C_percent,N_percent,O_percent,DECC,Psi_e_A,piPC05,PCR,Vindex,SpMAD_A,WiA_D/Dt,SpMAD_B(p),MATS2m,MATS5m,MATS5p,MATS8p,MATS1i,MATS7i,GATS4m,GATS8m,GATS2p,GATS2i,GATS4i,GATS6i,SpMax2_Bh(p),SpMax2_Bh(i),SpMin1_Bh(p),SpMin3_Bh(i),P_VSA_p_3,P_VSA_i_2,P_VSA_s_3,P_VSA_s_6,P_VSA_ppp_D,P_VSA_ppp_cyc,Eta_D_epsiA,Eta_psi1,SpMaxA_AEA(dm),SM12_AEA(ri),SdssC,SaasC,mindssC,CATS2D_00_LL,SHED_AL,SHED_LL,Uc,TPSA_efficiency,LOGPcons,SAscore,QEDu,MACCSFP125,Actividad
0.639,40.0,3.3333,3.3333,2.0714,7.5238,5.3429,1.2407,0.1909,1.3164,0.736,1.4925,-0.0545,0.0002,0.001,-0.0192,-0.208,-0.0722,1.0589,0.8949,1.0041,1.0933,1.0915,1.0126,3.8523,3.9449,2.0668,1.7194,141.1441,141.1441,28.7312,36.1448,0.0,115.8051,0.0856,0.614,0.1237,3.5509,0.2394,2.0601,0.2394,15,11.3159,12.8636,3.8074,0.0861,3.6517,4.0831,0.6856,1,Act1
0.681,43.3333,3.3333,5.0,1.798,7.7677,6.1696,1.49,0.1676,1.3089,0.6099,1.529,0.0481,-0.111,-0.0236,0.0142,-0.0835,-0.0486,0.9216,0.992,0.9575,1.0215,1.2562,1.0729,3.8665,3.9736,2.0369,1.625,194.1245,162.8468,83.5387,62.1048,18.0108,157.7378,0.1527,0.5772,0.1006,4.149,-0.1753,2.2727,-0.1753,15,12.0335,15.251,4.5236,0.173,5.1631,3.9024,0.3588,1,Act1
0.6775,42.8571,3.1746,4.7619,1.8567,7.5909,6.1625,1.4847,0.1693,1.3099,0.6209,1.5334,0.058,-0.0016,-0.0314,-0.0309,-0.0955,-0.0603,0.9182,1.0203,0.9434,1.0603,1.1509,0.9954,3.883,3.9805,2.0438,1.6289,200.7704,169.4927,71.8832,47.1447,18.0108,158.093,0.121,0.6096,0.1007,3.9349,-0.0582,4.4482,-0.0582,17,11.7362,14.9923,4.5236,0.1745,5.2857,4.2404,0.3375,1,Act1
0.6775,42.8571,3.1746,4.7619,1.8861,7.5808,6.1562,1.4847,0.1703,1.3101,0.6202,1.5332,0.0645,-0.0295,0.0242,-0.0187,-0.1733,-0.1101,0.9184,1.0515,0.8871,1.0046,1.167,1.0465,3.8685,3.9687,2.0402,1.6416,202.8761,171.5984,74.4177,47.1447,0.0,158.093,0.121,0.6096,0.1033,3.9125,0.0327,4.525,0.0327,16,11.8404,15.1476,4.5236,0.1555,5.175,3.8663,0.3227,1,Act1
0.6676,44.8276,1.7241,6.8966,2.3476,7.7849,5.8748,1.4169,0.1736,1.3024,0.7401,1.5446,0.0157,-0.2155,-0.0584,0.0534,-0.0434,-0.0293,1.1298,0.8032,1.0284,1.0526,1.1787,1.0394,3.8593,3.9546,2.0533,1.8128,178.2577,178.2577,46.8923,72.2896,18.0108,136.9441,0.1342,0.5854,0.1088,3.9123,-0.2335,4.1931,-0.1716,19,13.2486,15.6478,4.3923,0.1548,4.5354,3.8772,0.551,1,Act1
0.6466,41.3043,2.1739,6.5217,1.6181,7.7101,5.3747,1.3195,0.2457,1.285,0.7253,1.4944,0.0107,-0.2238,-0.1136,0.075,-0.0937,-0.0476,1.133,0.7798,1.0657,1.0978,1.2648,0.9833,3.8313,3.9208,2.033,1.4572,128.8481,128.8481,35.3877,47.1447,18.0108,92.668,0.1214,0.5798,0.1481,3.6698,-0.0541,3.2844,-0.0541,13,9.3091,11.9224,3.8074,0.1517,3.4276,3.3991,0.8577,1,Act1
0.6488,40.678,5.0847,5.0847,1.9911,7.6556,5.7021,1.422,0.1852,1.2762,0.6843,1.4812,0.0624,-0.1764,-0.0603,-0.0731,-0.0877,-0.0416,1.0345,0.9092,1.0192,1.1569,1.2263,0.9828,3.858,3.9598,2.0382,1.5872,154.7687,154.7687,43.4357,63.8077,18.0108,126.0973,0.1232,0.5796,0.1123,3.9122,-0.1286,5.4151,-0.1286,15,12.4894,15.3511,4.2479,0.1604,3.8832,3.841,0.5886,1,Act1
0.6502,40.0,7.2727,5.4545,1.9215,7.7069,5.6599,1.4216,0.1861,1.2956,0.6862,1.505,0.029,-0.1412,-0.0236,0.0581,-0.1538,-0.1339,1.0747,0.8622,1.0657,1.2496,1.2644,0.9399,3.815,3.9579,2.0286,1.5799,141.9003,141.9003,39.8213,80.5932,18.0108,138.8396,0.1421,0.562,0.1159,3.9122,-0.158,3.8952,-0.158,11,12.8691,14.56,4.2479,0.1984,2.7809,3.8367,0.5789,1,Act1
0.6593,39.2857,3.5714,5.3571,1.6862,7.619,5.94,1.3857,0.1992,1.2599,0.6471,1.4729,0.1115,-0.1374,-0.23,0.0757,-0.1406,-0.0731,0.8613,0.7851,0.9473,1.1175,1.1624,0.9902,3.8655,3.9663,2.0279,1.5865,159.4576,128.1799,69.1264,47.1447,18.0108,107.5262,0.1201,0.5936,0.121,3.9123,-0.0342,3.3334,-0.0342,12,9.1644,12.403,4.0875,0.2015,4.2801,3.7573,0.5762,1,Act1
0.6845,42.4242,7.5758,4.5455,2.4047,7.6306,6.3106,1.5589,0.1361,1.3187,0.6123,1.551,0.0398,-0.0718,-0.0376,0.0433,-0.1353,-0.097,0.918,1.0,0.9198,1.0351,1.1523,0.9516,3.8775,4.0249,2.0533,1.6313,204.9974,173.7197,77.1745,80.5932,18.0108,203.8358,0.1497,0.5853,0.0883,3.9123,-0.0846,5.2454,-0.0846,15,15.3725,14.5078,4.8074,0.2161,4.8597,4.0917,0.2547,1,Act1
0.6622,43.0769,4.6154,4.6154,1.8824,7.6176,6.2549,1.5186,0.1661,1.2978,0.5922,1.5186,0.0637,-0.1196,-0.0476,-0.0732,-0.157,-0.0746,1.0341,0.9641,0.9573,1.0795,1.244,0.9553,3.8644,3.9671,2.0621,1.8309,178.0095,178.0095,48.1528,63.9302,18.0108,149.5831,0.1214,0.5934,0.0979,3.9123,-0.0974,5.5291,-0.0974,17,13.0644,15.4099,4.585,0.1429,4.4516,3.9794,0.3866,1,Act1
0.6622,43.0769,4.6154,4.6154,1.8824,7.6176,6.2549,1.5186,0.1661,1.2978,0.5922,1.519,0.0703,-0.1417,-0.0935,-0.0348,-0.157,-0.0701,1.0471,0.9759,0.966,1.0619,1.1619,0.9723,3.8636,3.967,2.0603,1.8281,178.0095,178.0095,47.724,63.9302,18.0108,149.5831,0.1214,0.5934,0.0979,3.9123,-0.1096,5.4849,-0.1096,18,12.7916,15.3063,4.585,0.1429,4.7421,3.9663,0.3866,1,Act1
0.6607,42.1875,6.25,4.6875,1.8824,7.6471,6.2549,1.5186,0.1661,1.2978,0.5922,1.5188,0.0841,-0.1202,-0.0817,-0.0673,-0.2062,-0.0808,1.0717,0.976,1.0044,1.2078,1.2856,0.9159,3.8632,3.9668,2.056,1.7981,167.6756,167.6756,46.8663,80.7158,18.0108,156.0347,0.1318,0.5812,0.0979,3.9123,-0.1374,4.939,-0.1374,14,12.9913,15.6654,4.585,0.1707,3.7651,4.0161,0.3909,1,Act1
0.6607,42.1875,6.25,4.6875,1.8824,7.6471,6.2549,1.5186,0.1661,1.2978,0.5922,1.5187,0.0785,-0.1173,-0.12,-0.0629,-0.2062,-0.0746,1.0729,0.9599,0.9817,1.1642,1.2213,0.8519,3.8638,3.9669,2.056,1.8052,167.6756,167.6756,47.2951,80.7158,18.0108,156.0347,0.1318,0.5812,0.0979,3.9123,-0.1252,4.9769,-0.1252,14,12.7114,15.11,4.585,0.1707,3.6222,4.093,0.3909,1,Act-1
0.6607,42.1875,6.25,4.6875,1.8824,7.6471,6.2549,1.5186,0.1661,1.2978,0.5922,1.5189,0.0851,-0.1366,-0.1149,-0.0271,-0.2062,-0.0723,1.0789,0.988,0.9907,1.1467,1.2309,0.9417,3.8633,3.9668,2.0533,1.8117,167.6756,167.6756,46.8663,80.7158,18.0108,156.0347,0.1318,0.5812,0.0979,3.9123,-0.1374,4.922,-0.1374,15,12.9504,15.2718,4.585,0.1707,3.9127,4.0552,0.3909,1,Act1
0.6808,42.3729,5.0847,5.0847,1.8438,7.6302,6.1369,1.4902,0.1648,1.3094,0.6128,1.5384,0.0378,-0.056,-0.0053,0.0321,-0.1464,-0.1675,0.9085,1.0235,0.937,1.0707,1.1895,1.0412,3.866,3.9663,2.0328,1.6119,184.1458,152.8681,74.4177,63.9302,18.0108,164.5446,0.1386,0.5936,0.1035,3.9123,-0.0709,4.3538,-0.0709,13,11.3932,13.3571,4.5236,0.2082,4.0146,3.8246,0.3907,1,Act1
0.6459,37.1429,5.7143,4.2857,2.1471,7.5294,5.9717,1.3648,0.1585,1.2962,0.6246,1.4655,0.0453,0.0366,0.0141,-0.0235,-0.277,-0.1457,0.8716,1.1548,0.8864,1.0532,1.237,0.9204,3.8662,3.9682,2.0442,1.6365,162.8378,131.5601,81.7607,47.1447,18.0108,122.1976,0.1121,0.5876,0.0978,3.9123,-0.016,3.373,-0.016,10,13.5863,12.3129,4.0875,0.1799,3.3944,3.7964,0.4768,1,Act1
0.6501,37.8788,4.5455,6.0606,1.9743,7.5758,5.9615,1.368,0.1603,1.3044,0.6201,1.477,0.0196,-0.006,-0.0389,-0.0778,-0.2301,-0.1354,0.889,1.1676,0.9261,1.0869,1.2811,0.9054,3.866,3.9668,2.0307,1.6113,159.4148,128.1371,86.734,58.1446,18.0108,135.0466,0.1268,0.5742,0.1005,3.9123,-0.0312,3.3365,-0.0312,10,13.5863,12.3129,4.0875,0.1976,3.2647,3.8152,0.481,1,Act1
0.6631,40.0,2.0,6.0,1.7088,7.6,5.484,1.28,0.1932,1.281,0.6699,1.4691,0.1105,-0.1557,-0.143,0.0824,-0.0361,-0.0073,1.3032,0.839,0.9225,0.993,1.3117,0.9886,3.8636,3.9566,2.0241,1.505,132.5411,101.2635,76.9857,47.1447,18.0108,96.3611,0.1185,0.5977,0.1325,3.9123,0.0374,6.2513,0.0374,13,9.7259,13.0386,3.7004,0.2108,3.8763,3.669,0.8155,1,Act1
0.6512,41.5094,3.7736,5.6604,1.7174,7.6543,5.9649,1.421,0.1952,1.2932,0.6377,1.5084,0.0796,-0.2117,-0.1116,0.0902,-0.1706,-0.0493,1.1507,0.7889,0.9508,1.063,1.339,1.0105,3.8643,3.9667,2.0305,1.619,141.5327,141.5327,39.6759,47.1447,18.0108,98.8554,0.122,0.5818,0.1245,3.9123,-0.0651,3.2608,-0.0651,13,10.3913,13.604,4.1699,0.1432,3.7898,3.5856,0.6901,1,Act1
0.6588,42.6471,4.4118,4.4118,1.92,7.6048,6.2784,1.5184,0.1665,1.2809,0.5908,1.4965,0.1109,-0.2068,-0.1858,-0.1343,-0.1523,-0.0421,1.0312,0.9933,0.9696,1.1335,1.2408,0.8148,3.8654,3.968,2.0662,1.8528,180.544,180.544,50.4807,63.9302,18.0108,143.2924,0.1159,0.5964,0.0953,3.9123,-0.0958,6.2719,-0.0958,18,12.7929,15.187,4.585,0.1386,4.8566,3.9617,0.3623,1,Act1
0.6622,43.0769,4.6154,4.6154,1.8824,7.6176,6.2549,1.5186,0.1661,1.2978,0.5922,1.5182,0.0748,-0.1214,-0.0992,-0.0621,-0.157,-0.0646,1.0803,0.9681,1.0013,1.1672,1.2597,0.9103,3.8648,3.9672,2.0601,1.8272,178.0095,178.0095,47.2951,63.9302,18.0108,149.5831,0.1214,0.5934,0.0979,3.9123,-0.0974,5.0725,-0.0974,17,12.6701,15.1337,4.585,0.1429,4.5266,3.9485,0.3866,1,Act1
0.6658,43.5484,4.8387,4.8387,1.8365,7.6313,6.2309,1.518,0.1662,1.3154,0.5939,1.5407,0.028,-0.0956,-0.0419,0.0239,-0.1619,-0.0876,1.0845,0.94,1.0135,1.1584,1.2653,0.9887,3.8646,3.9669,2.0551,1.8046,175.4749,175.4749,44.5384,63.9302,18.0108,155.8738,0.1274,0.5902,0.1006,3.9123,-0.099,4.0929,-0.099,16,12.4711,14.8084,4.585,0.1474,4.2635,3.8507,0.4097,1,Act1
0.6379,39.1304,4.3478,5.7971,1.9412,7.5784,6.0725,1.3995,0.162,1.3146,0.6008,1.4845,-0.003,-0.0494,-0.0366,-0.0542,-0.2459,-0.1312,1.0447,0.9604,0.9854,1.1292,1.3188,0.9188,3.8647,3.9674,2.0517,1.7018,150.7439,150.7439,57.2835,58.1446,18.0108,126.3757,0.1173,0.5713,0.0978,3.9123,-0.0471,3.3005,-0.0471,13,13.6709,13.604,4.1699,0.1395,3.3691,3.716,0.5018,1,Act1
0.6571,42.8571,2.0408,8.1633,1.7485,7.7179,5.8935,1.422,0.1916,1.2974,0.6499,1.5179,0.0616,-0.1898,-0.1296,0.0574,-0.1003,-0.0609,1.1159,0.8248,1.0531,1.0918,1.2417,1.0315,3.8637,3.9651,2.0247,1.5565,138.5205,138.5205,45.0601,56.652,18.0108,111.8478,0.1425,0.5646,0.1274,3.9123,-0.211,2.87,-0.211,13,10.3913,13.604,4.1699,0.1717,3.7365,3.5526,0.6893,1,Act1
0.6848,42.8571,8.9286,3.5714,1.7851,8.0084,6.2917,1.4765,0.2232,1.2532,0.5941,1.5154,0.0974,-0.0145,0.018,-0.0714,-0.1563,-0.0314,0.77,1.0612,0.8165,1.0068,0.8337,0.9883,3.821,3.9123,2.1399,1.6519,202.1902,163.0416,45.4407,138.0985,36.0215,107.2522,0.192,0.551,0.1164,3.8742,-0.3182,1.51,-0.3182,11,10.7641,10.8058,4.3923,0.1929,3.9423,3.9078,0.4887,1,Act1
0.6868,43.4783,8.6957,4.3478,2.5375,7.8111,6.4437,1.5515,0.1655,1.2761,0.6169,1.5342,0.0616,-0.0324,0.0235,-0.0717,-0.1944,0.0175,0.8479,1.2347,0.8539,1.073,0.9259,1.0815,3.8346,3.9447,2.1401,1.7832,243.1379,203.9893,48.9123,150.9238,36.0215,160.393,0.1696,0.5725,0.0947,3.8956,-0.2971,4.1156,-0.2971,14,15.4016,15.0094,4.7549,0.2018,4.0972,4.1211,0.2268,1,Act-1
0.7147,40.0,3.6364,9.0909,1.4063,7.9531,5.8428,1.2974,0.2324,1.265,0.7173,1.5358,0.1638,0.0464,-0.0703,0.0313,-0.0775,0.0657,0.5868,0.8321,0.7865,1.0687,1.244,0.9579,3.8726,3.9412,2.046,1.7694,226.9986,189.9135,62.8242,91.4577,34.4157,143.6973,0.1887,0.5959,0.138,3.9248,-0.5509,2.6914,-0.5509,15,10.0446,11.9793,4.3923,0.2416,3.8873,4.2239,0.3898,1,Act1
0.646,41.0714,1.7857,8.9286,1.3912,7.6379,6.2983,1.4616,0.251,1.2969,0.5481,1.4932,0.14,-0.1493,-0.0753,-0.0453,-0.215,-0.0872,0.974,1.0248,0.8047,0.8934,1.3126,1.1479,3.7876,3.8913,2.1426,1.4151,155.7529,155.7529,51.0825,71.785,0.0,110.5196,0.143,0.553,0.1099,4.1017,0.0,4.8743,0.0,11,8.264,9.3852,4.1699,0.1485,3.9807,3.8328,0.5129,1,Act1
0.6572,39.2157,3.9216,9.8039,1.1837,7.9147,5.7139,1.2583,0.2505,1.277,0.5304,1.4736,0.1116,-0.127,-0.1576,-0.1294,-0.2351,0.1845,0.8751,0.7868,0.829,1.067,1.1858,0.9809,3.8054,3.9181,2.0774,1.5243,149.8097,110.661,51.6409,122.4382,18.0108,73.897,0.1839,0.529,0.1266,4.0248,0.8259,1.5983,-0.378,9,8.6384,9.9805,3.4594,0.1936,2.4399,3.7523,0.7604,0,Act1
0.7393,46.9388,4.0816,6.1224,1.56,7.8111,6.3952,1.6122,0.1924,1.2943,0.5486,1.6131,0.0333,0.0724,0.0453,-0.0077,-0.178,0.0562,0.9158,0.9055,0.8228,1.0722,1.1151,0.97,3.8933,3.9434,2.0725,1.8535,217.4976,211.6902,24.2434,72.0984,0.0,150.4449,0.1721,0.633,0.1432,4.2887,0.0,3.0583,0.0,17,8.9108,12.0296,4.7004,0.1439,5.3964,3.7468,0.3779,1,Act1
0.6688,38.6364,6.8182,4.5455,1.9093,7.6957,5.4247,1.306,0.2098,1.3012,0.6551,1.5138,0.0671,-0.1565,-0.0357,-0.2127,-0.0832,-0.0522,1.3143,1.0883,1.0346,1.1308,1.0848,0.9403,3.7425,3.904,2.0242,1.4098,115.921,84.6433,61.5417,85.8275,32.8972,117.7086,0.1357,0.5864,0.1462,3.5006,-0.1816,3.9491,-0.1816,10,8.5842,10.0037,3.7004,0.2917,2.7049,3.5399,0.8924,1,Act-1
0.7106,42.2222,6.6667,6.6667,2.3045,7.8189,5.663,1.4149,0.1758,1.2955,0.711,1.5267,0.0317,-0.0286,0.0276,-0.1244,-0.0076,-0.0349,1.2654,0.926,1.1007,1.1542,1.1281,0.92,3.8526,3.9431,1.9928,1.4909,191.8261,120.4579,68.0423,118.1268,18.0108,142.1637,0.1987,0.5673,0.1538,3.7745,-0.1382,3.8109,-0.1382,13,11.1555,14.1574,4.2479,0.2539,4.103,3.8509,0.5848,1,Act1
0.7047,44.6809,6.383,6.383,1.6505,7.8423,6.3933,1.5736,0.2049,1.2939,0.5247,1.5921,-0.0058,-0.0498,-0.0019,-0.0647,0.0713,-0.1166,1.0052,0.8912,1.0595,1.1245,1.1474,0.9337,3.9641,3.9996,2.0715,1.7865,151.7156,145.6696,25.8442,88.6389,0.0,159.4291,0.1748,0.5792,0.1671,4.6318,0.0,4.5576,0.0,14,8.3268,8.5538,4.6439,0.2082,3.8301,4.2211,0.4947,1,Act1
0.6725,43.662,7.0423,5.6338,2.0988,7.7583,6.3242,1.4246,0.167,1.2914,0.553,1.5346,0.1145,-0.0449,0.0544,-0.033,-0.0517,-0.0168,0.9547,0.9404,0.9647,1.1553,1.0623,1.1824,3.8517,3.9524,2.0862,1.854,207.9501,207.9501,47.829,88.9526,54.0323,193.04,0.1539,0.5696,0.0868,3.8518,0.4306,5.2058,-0.3192,19,12.5108,14.8554,4.7549,0.1981,4.4305,4.551,0.2729,1,Act1
0.6564,42.3729,3.3898,6.7797,1.5525,7.7366,6.0725,1.3121,0.2142,1.2862,0.4654,1.4985,0.1359,0.0655,-0.1026,-0.0557,-0.213,-0.145,0.8723,1.0846,0.8368,0.9212,0.8724,0.8784,3.8344,3.9218,2.0557,1.6227,150.4259,150.4259,49.649,72.2896,0.0,118.7686,0.1332,0.5724,0.1181,3.8262,0.2192,3.5706,-0.2294,14,9.164,10.8471,4.0,0.1498,3.1843,4.3613,0.6937,1,Act1
0.7035,45.614,5.2632,7.0175,1.7405,7.7745,6.2667,1.3796,0.1795,1.3185,0.552,1.583,0.0557,-0.058,-0.0009,-0.0055,-0.008,-0.0051,0.9444,1.1085,0.9171,1.086,1.0597,1.0218,3.8722,3.9242,2.0386,1.6168,196.8492,165.5715,76.7872,88.9526,16.663,199.273,0.1734,0.5776,0.104,3.814,-0.5881,5.9013,-0.3907,16,10.408,11.9512,4.6439,0.2381,4.6256,4.6214,0.3614,1,Act1
0.683,44.1176,2.9412,4.4118,1.9028,7.625,6.1481,1.3982,0.1651,1.3221,0.4628,1.5359,0.0809,0.0477,0.0977,-0.0423,-0.0416,-0.0457,1.0618,1.038,0.9487,1.0634,1.0241,0.9906,3.8361,3.9486,2.0628,1.8515,201.0126,168.793,79.1234,61.2897,18.0108,175.0837,0.1173,0.6173,0.115,3.8407,-0.1369,5.7067,-0.0717,22,11.5719,13.9496,4.3923,0.1769,5.8297,3.8407,0.4281,1,Act-1
0.6559,40.9091,7.5758,4.5455,2.4376,7.7333,6.1301,1.3953,0.1489,1.2838,0.6508,1.5042,0.1547,-0.1338,-0.1113,-0.1448,-0.0578,-0.0713,1.1254,1.0255,1.0125,1.2592,1.0806,0.9054,3.8525,3.9614,2.0322,1.7522,160.2201,160.2201,49.1093,94.6158,18.0108,144.4462,0.1359,0.5729,0.0991,3.6915,0.4389,5.9304,-0.2413,17,15.3544,18.2944,4.3923,0.1922,3.7448,4.0726,0.4869,1,Act1
0.6641,42.5,7.5,2.5,1.678,7.5159,5.7751,1.4515,0.2061,1.3167,0.5795,1.5462,0.0502,0.006,-0.0631,-0.0305,-0.2299,-0.0411,1.195,0.883,0.875,0.9987,1.0888,0.835,3.8428,3.9467,2.056,1.4263,114.346,114.346,22.1721,27.7854,18.0108,109.111,0.1168,0.602,0.1349,3.638,0.0,3.2137,0.0,9,7.4343,7.8233,4.0875,0.1389,3.249,3.5436,0.7899,1,Act1
0.6512,40.3509,5.2632,10.5263,2.2363,7.7917,6.0113,1.386,0.172,1.31,0.6454,1.5172,0.1326,-0.1621,-0.0732,0.1083,-0.2517,0.0859,1.0847,1.1345,0.8334,0.9762,1.1652,1.2147,3.8357,3.9516,2.0029,1.594,146.5331,146.5331,48.2012,115.2607,0.0,149.7069,0.1841,0.5213,0.1086,3.8053,0.0062,4.4929,0.0062,10,9.8289,8.9919,4.2479,0.2188,2.9458,4.1705,0.4379,1,Act1
0.6754,43.1818,9.0909,6.8182,1.9645,7.7628,5.7842,1.3959,0.1804,1.3311,0.6139,1.5639,0.0584,-0.0881,-0.1339,-0.0428,-0.2158,0.0677,1.1369,1.1455,1.0617,1.2082,1.0067,1.0461,3.7833,3.9375,2.002,1.5929,116.2485,116.2485,32.0421,99.0466,0.0,168.857,0.1806,0.5475,0.1311,3.7347,0.0387,3.1777,0.0387,10,10.5418,12.4297,4.2479,0.2322,2.7123,4.1512,0.6363,1,Act1
0.71,42.5532,6.383,8.5106,2.0089,8.2454,5.9682,1.4306,0.2077,1.2613,0.6803,1.5441,0.0247,0.1173,-0.0286,-0.0754,-0.1049,0.0259,1.0061,1.2229,1.1125,1.1515,1.2155,0.7742,3.8322,3.9442,2.052,1.7769,176.3311,131.1365,37.4539,168.1376,18.0108,145.6857,0.2505,0.5256,0.1645,3.9055,-0.714,-0.6723,-0.714,11,10.7982,14.0044,4.4594,0.237,3.527,3.8345,0.5471,1,Act1
0.6813,42.623,4.918,6.5574,1.9053,7.9905,5.7964,1.2577,0.1794,1.2863,0.6765,1.5194,0.0695,0.0642,0.0226,0.0169,-0.1313,-0.0529,1.2258,0.9422,0.9819,1.0419,1.092,0.8748,3.8592,3.9365,2.0109,1.6945,191.7376,160.4599,81.1519,101.3948,18.0108,163.864,0.1807,0.5524,0.1086,3.8112,-1.417,3.2842,-0.5188,15,10.244,13.0859,4.3923,0.2163,4.2855,4.0692,0.4361,1,Act1
0.6609,39.2157,3.9216,3.9216,1.6896,7.5967,5.4897,1.2808,0.2148,1.2484,0.6015,1.4526,0.215,0.1784,0.1336,0.0341,-0.0529,0.0173,0.9634,1.2257,0.9419,1.0416,1.0222,1.1698,3.8399,3.9339,2.03,1.5345,134.429,103.1513,61.2232,52.9303,18.0108,106.6167,0.1062,0.6119,0.1326,3.7944,-0.1389,4.4797,-0.1389,15,9.642,12.3472,3.7004,0.2216,4.4639,3.9443,0.8331,1,Act1
0.6847,42.3077,5.7692,9.6154,2.0554,8.5735,5.9825,1.4834,0.2082,1.2325,0.6407,1.5487,0.2354,-0.1798,-0.0121,-0.0726,-0.06,0.0262,0.8421,0.7983,1.1161,0.8809,0.8884,0.7844,3.8713,3.9813,2.0584,1.7995,157.0574,151.0114,32.6805,167.2686,36.0215,138.8454,0.289,0.4795,0.1597,3.9938,-1.3976,-0.6919,-0.8305,12,12.6653,12.6589,4.5236,0.2489,3.439,3.7796,0.487,1,Act1
0.6847,42.3077,5.7692,9.6154,2.0554,8.5735,5.9825,1.4834,0.2082,1.2325,0.6407,1.5479,0.2405,-0.2285,-0.032,-0.0102,-0.06,0.0276,0.8323,0.7117,1.1405,0.9109,0.9641,0.7856,3.8692,3.9808,2.0576,1.7936,157.0574,151.0114,32.2517,167.2686,36.0215,138.8454,0.289,0.4795,0.1597,3.9938,-1.4584,-0.9086,-0.8791,12,12.7247,12.8669,4.5236,0.2489,3.5818,3.7882,0.487,1,Act-1
0.6818,42.0,4.0,8.0,2.1173,7.8125,5.8311,1.4142,0.1677,1.3138,0.6781,1.5646,0.0334,-0.0685,-0.0826,-0.0308,-0.1235,0.007,1.2723,1.1415,1.0281,1.0788,1.0322,0.9599,3.8519,3.9899,2.0518,1.5648,134.8913,129.0839,35.4013,81.6057,16.405,139.8535,0.1631,0.5674,0.1511,3.9705,0.0,3.8996,0.0,14,11.352,13.7661,4.3219,0.2254,3.4607,3.8209,0.6261,1,Act1
0.6735,37.5,3.5714,8.9286,1.3467,7.9028,5.737,1.2604,0.2508,1.2912,0.6922,1.5228,0.0222,0.1169,0.1366,0.0183,-0.2576,-0.1052,1.1318,1.0199,0.9407,1.0416,1.2774,1.0435,3.812,3.8961,2.0667,1.6682,165.7531,127.7261,68.1201,91.4577,0.0,114.432,0.167,0.5592,0.1479,3.8141,-0.2695,1.8426,-0.2695,10,8.593,9.4237,4.0,0.2437,2.6438,3.468,0.5534,1,Act1
0.6606,43.0556,4.1667,4.1667,2.2498,7.5653,6.285,1.4966,0.1509,1.2956,0.5503,1.5099,0.1158,-0.0763,-0.1774,0.0369,-0.1934,0.1463,1.0417,1.0056,0.9581,1.1041,1.0003,1.0502,3.894,3.9897,2.0514,1.8633,192.6965,192.6965,43.6807,63.9302,0.0,167.9142,0.1105,0.602,0.0931,3.8979,0.0888,4.6207,0.0888,20,13.2233,16.3808,4.585,0.1137,5.57,4.3264,0.2863,1,Act1
0.6091,32.3529,8.8235,8.8235,0.9619,7.8235,4.7185,1.1296,0.3579,1.2902,0.5743,1.4449,0.0673,-0.1242,-0.1081,0.0601,-0.4434,-0.0979,0.9866,0.577,0.8888,1.1836,1.3545,0.8636,3.4272,3.7184,2.0292,1.3623,56.9624,56.9624,30.6934,63.8077,0.0,68.9374,0.1642,0.5,0.209,2.7863,0.9454,0.0,-0.1983,1,3.4641,0.0,2.0,0.2365,-0.1276,3.5425,0.6723,0,Act-1
0.6646,39.2857,3.5714,12.5,1.3906,8.2109,5.9918,1.3132,0.2586,1.2184,0.6054,1.4782,0.0002,-0.0385,-0.0304,0.011,-0.1606,-0.0649,0.805,1.0617,1.1081,1.1174,1.1018,1.0867,3.8723,3.9371,2.0314,1.6931,141.4503,134.9877,42.4064,143.6769,18.0108,92.1914,0.2028,0.5191,0.1487,3.9442,-1.7243,1.5162,-0.6835,11,9.6321,10.3656,4.0875,0.2752,1.6717,4.5817,0.4599,1,Act-1
0.6298,37.5,3.125,12.5,1.1765,8.1667,5.0235,1.2559,0.4433,1.198,0.7345,1.4425,0.1774,-0.2659,-0.2966,-0.193,-0.2101,0.0304,0.9619,0.9729,0.9104,1.0312,1.0664,1.047,3.3183,3.6004,2.0205,1.3722,84.6363,84.6363,27.6741,72.2896,18.0108,39.6145,0.1875,0.5033,0.2168,3.1279,-0.6518,1.308,-0.4696,6,5.2428,6.3053,3.1699,0.2724,1.54,3.389,0.8404,0,Act1
0.616,36.3636,0.0,13.6364,1.3554,8.1364,5.281,1.2271,0.4281,1.2152,0.7611,1.4176,0.1203,-0.051,-0.1739,-0.0963,-0.153,-0.1157,1.0695,1.0846,1.1092,1.1412,1.2414,1.1585,3.4769,3.6842,2.0275,1.4137,89.2335,89.2335,43.8054,125.9729,42.6833,37.8684,0.1712,0.5,0.1673,3.2999,-1.3082,1.6471,-1.0118,8,8.0694,8.2457,3.1699,0.2644,2.3665,3.442,0.687,0,Act-1
