@relation J48_training-comb.arff-weka.filters.unsupervised.attribute.Remove-R25

@attribute Psi_e_A numeric
@attribute PCR numeric
@attribute GATS8i numeric
@attribute nRCOOH numeric
@attribute nImidazoles numeric
@attribute SaaCH numeric
@attribute CATS2D_07_AP numeric
@attribute SHED_LL numeric
@attribute B05[N-O] numeric
@attribute B06[C-C] numeric
@attribute B07[C-O] numeric
@attribute B08[C-C] numeric
@attribute F03[N-S] numeric
@attribute F09[N-N] numeric
@attribute F09[N-N] numeric
@attribute MACCSFP8 numeric
@attribute MACCSFP37 numeric
@attribute MACCSFP38 numeric
@attribute MACCSFP48 numeric
@attribute MACCSFP49 numeric
@attribute MACCSFP62 numeric
@attribute MACCSFP80 numeric
@attribute MACCSFP84 numeric
@attribute MACCSFP125 numeric
@attribute Actividad {Act1,Act-1}

@data
7.6905,1.2382,0.7085,0,0,7.9555,0,6.4141,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Act-1
7.9778,1.2412,1.0045,0,0,7.736,0,6.7325,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,Act-1
7.9111,1.2412,1.0486,1,0,7.8716,0,6.7325,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Act-1
7.6742,1.3173,1.0165,0,0,15.489,0,11.9349,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,Act1
7.9524,1.2509,1.2823,1,0,7.8137,0,6.0096,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Act-1
7.5238,1.0594,0.8988,0,0,0,0,11.2824,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Act1
7.1845,1,0.8707,0,0,0,0,10.8233,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Act-1
7.25,1,0.622,0,0,0,0,7.4714,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Act-1
7.7963,1.3669,1.1198,0,0,8.9596,0,14.5921,1,1,1,1,2,0,0,0,0,1,0,0,0,1,0,1,Act1
8.0057,1.2989,0.8047,0,1,6.4019,0,7.0661,1,1,1,1,0,0,0,0,1,1,0,0,0,1,0,1,Act1
8.2121,1.0423,0.8786,1,0,0,0,6.2421,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Act-1
8.2292,1.048,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Act1
7.969,1.2052,0.9518,0,0,15.3249,2,10.3403,1,1,1,1,0,0,0,0,0,0,0,1,0,1,1,1,Act1
7.9364,1.1684,0.976,0,0,15.3263,2,10.8782,1,1,1,1,0,0,0,0,0,0,0,1,0,1,1,1,Act1
8.2108,1.1933,1.0765,0,0,14.2932,2,10.3403,1,1,1,1,0,0,0,0,0,0,1,1,0,1,1,1,Act-1
8.0667,1.1447,1.0295,0,0,6.4973,1,14.1477,1,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,Act1
8.1509,1.3007,0.7576,0,0,8.4409,0,12.849,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,Act1
7.5648,1.4871,0.7648,0,1,9.9085,0,7.09,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,1,Act1
7.6878,1.4636,0.6302,0,0,8.921,0,9.5657,0,1,1,1,0,0,0,0,0,1,0,0,1,1,0,1,Act1
7.5208,1.4409,0.8544,0,0,15.9108,0,11.2089,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,1,Act1
7.9524,1.2417,1.0742,0,0,6.7023,0,6.2421,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,Act1
8.2685,1.0426,0.7718,0,0,0,0,2.5285,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,Act-1
7.6533,1.3006,1.0229,0,0,10.1719,1,11.6085,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,1,Act1
7.7097,1.2379,0.8622,0,0,14.2428,0,12.7677,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,1,Act1
7.321,1.2295,0.9535,0,0,21.6413,0,10.1415,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,Act-1
7.6402,1.4161,0.9379,0,2,9.4118,1,12.5973,1,1,1,1,0,2,2,0,0,1,0,0,1,1,1,1,Act-1
7.5467,1.4401,0.992,0,0,24.5926,0,12.5074,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,Act1
7.8643,1.3899,0.9204,0,0,21.9069,0,9.5991,1,1,1,1,0,0,0,0,0,1,0,1,1,0,0,1,Act1
7.8643,1.3926,0.9204,0,0,21.9069,0,9.5991,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,1,Act-1
7.7958,1.336,1.0033,0,0,10.9548,1,14.991,1,1,1,1,0,3,3,0,1,1,0,0,1,1,1,1,Act1
7.7958,1.336,1.0033,0,0,10.9548,1,14.991,1,1,1,1,0,3,3,0,1,1,0,0,1,1,1,1,Act-1
7.7927,1.3386,0.9811,0,0,12.736,1,14.606,1,1,1,1,0,3,3,0,1,1,0,0,1,1,1,1,Act1
7.7982,1.1998,1.3226,0,0,5.6485,0,7.7336,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,Act-1
8.0889,1.4822,1.0481,1,0,14.2322,0,8.8067,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,Act-1
7.7214,1.4731,1.0773,0,0,14.9678,0,9.4948,0,1,1,1,1,0,0,0,0,1,0,0,1,1,0,1,Act1
7.5962,1.5436,0.6805,0,0,21.3179,0,11.0101,0,1,1,1,0,0,0,0,0,1,0,0,1,1,1,1,Act1
8.1552,1.2367,0.6211,0,0,3.3049,0,7.6095,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Act-1
7.5965,1.2612,0.9985,0,0,16.6325,0,12.0264,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,Act-1
8.1096,1.2306,0.6351,0,0,3.3339,0,7.2163,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Act-1
7.8157,1.4543,0.9877,0,1,12.7239,0,9.0218,0,1,1,1,0,0,0,0,0,1,0,0,1,1,0,1,Act1
7.8611,1.4543,1.0386,0,1,10.1261,0,7.5854,0,1,1,1,0,0,0,0,0,1,0,0,1,1,0,1,Act1
7.6912,1.6331,1.0687,0,0,23.0739,0,11.6015,1,1,1,1,0,2,2,0,0,1,0,0,1,1,0,1,Act1
8.225,1.2512,1.0255,0,0,4.8693,0,11.903,0,1,1,1,0,0,0,0,1,0,0,0,1,1,0,0,Act1
7.381,1,0,0,0,0,0,1.8899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Act1
7.3657,1.2229,1.1378,0,0,8.7466,0,7.3822,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Act1
7.9825,1.2156,1.0853,0,0,7.1105,1,6.4571,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,Act-1
7.6404,1.3764,1.1673,0,0,14.0437,0,7.8272,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,Act1
7.8568,1.4026,0.9612,0,0,12.6439,0,10.0365,1,1,1,1,0,1,1,0,0,1,0,0,1,0,0,1,Act-1
8.1343,1.2214,1.1762,0,0,6.6848,1,5.681,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,Act-1
8.1444,1.2207,0.9474,0,0,4.3125,0,5.5516,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Act1
7.7937,1.2289,1.0461,0,0,7.3598,0,6.8016,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Act-1
7.5606,1.1827,1.2159,0,0,8.0424,0,11.251,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Act-1
7.6667,1.1841,0.9105,0,0,7.7287,0,6.9386,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Act-1
7.6759,1.3373,0.9963,0,0,9.7106,0,6.5042,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,Act-1
8.3302,1.1525,0.8445,0,0,7.9726,0,11.072,1,1,1,1,0,1,1,0,1,0,1,0,1,1,0,0,Act-1
7.9285,1.3591,0.978,0,1,11.6555,1,9.1584,1,1,1,1,0,0,0,0,0,1,0,0,0,1,1,1,Act-1
8.0556,1.154,1.47,0,0,0,0,3.823,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Act-1
8.3357,1.2738,0.7185,0,0,4.4018,0,16.7081,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Act1
7.8011,1.1837,0.8818,0,0,10.1407,0,16.8781,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Act1
7.8175,1.4227,1.0484,0,1,9.1465,0,4.888,0,1,1,1,0,0,0,0,0,1,0,0,1,1,0,1,Act-1
7.6806,1.3033,1.2262,0,0,10.1101,1,10.3492,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,1,Act1
7.6806,1.3075,1.3344,0,0,10.0138,1,10.8591,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,Act1
7.72,1.3378,0.9841,0,0,11.5827,2,10.8706,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,Act1
7.754,1.3908,1.3251,0,0,14.8257,0,10.469,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,Act1
8.5429,1.0331,0,0,0,0,0,1.8899,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Act-1
7.8333,1.3486,1.0438,0,1,5.9764,0,4.2073,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,Act1
8.0909,1.0331,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,Act-1
8.1528,1.3482,1.0454,0,0,13.8068,0,11.1113,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,Act1
8.0521,1.363,0.8762,0,0,9.8606,0,5.1543,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,1,Act1
7.588,1.2118,0.4547,0,0,10.1873,0,5.9429,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Act1
7.6856,1.2935,0.7663,0,0,19.6716,0,6.9055,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,Act-1
7.369,1.2977,1.2029,0,0,21.65,0,8.5809,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Act1
7.9653,1.0298,0.5175,0,0,0,0,5.5716,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Act1
8.0682,1.3114,0.9026,0,0,11.0811,0,9.7105,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,Act1
7.9444,1.3004,0.8938,0,0,10.1861,0,8.9723,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,Act-1
7.9444,1.3004,0.8938,0,0,10.1861,0,8.9723,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,Act-1
7.4969,1.3449,0.7825,0,0,18.494,0,9.8347,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Act1
7.4722,1.2175,0.9939,0,0,10.5518,0,8.5437,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Act1
7.8788,1.3026,0.9263,0,0,13.8431,0,10.2533,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,Act1
7.9792,1.3126,0.8449,0,0,14.488,2,10.9206,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,Act-1
7.7045,1.2954,0.9917,0,0,17.1461,0,11.2639,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,Act1
7.9583,1.3126,0.8428,0,0,14.6407,0,10.9206,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,Act-1
7.6781,1.1996,1.1211,0,0,7.6722,0,6.467,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Act-1
8.05,1.3341,1.3397,0,0,11.9229,0,6.4233,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,Act1
7.3667,1.3571,1.075,0,0,17.3569,0,6.604,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,Act1
7.4167,1.3571,1.121,0,0,14.5945,0,6.5952,0,1,0,1,2,0,0,0,0,1,0,0,0,0,0,1,Act-1
7.625,1.4356,0.818,0,0,24.4697,0,14.0404,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,Act1
7.7955,1.2954,0.9716,0,0,16.2597,0,11.1551,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,Act-1
7.1603,1,0,0,0,0,0,4.2804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Act-1
7.8788,1.2536,0.2742,0,0,7.1318,1,4.4703,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,Act1
7.8009,1.2612,1.0809,0,0,6.9918,0,4.8136,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,Act-1
10.1237,1.0648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,Act-1
8.0493,1.247,1.1321,0,0,26.9371,1,17.3236,1,1,1,1,2,8,8,0,0,0,0,0,0,0,1,1,Act-1
7.8636,1.2496,0.6677,0,0,9.4531,0,5.4273,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Act1
8.192,1.0339,0.9448,1,0,0,0,9.9964,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Act-1
7.9312,1.1875,1.1482,0,0,1.6855,0,16.6945,1,1,1,1,3,4,4,1,0,0,0,0,0,1,1,1,Act-1
7.7639,1.2475,0.8507,0,0,5.284,0,5.5516,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,Act1
8.8889,1.0726,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Act-1
7.4167,1.3881,0.959,0,0,29.8751,0,7.4897,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,Act-1
8.0064,1.1513,1.1448,0,0,1.6478,2,13.0718,1,1,1,1,1,2,2,1,0,0,0,0,0,1,1,0,Act-1
8.2171,1.1513,1.1186,0,0,1.6478,2,13.0718,1,1,1,1,1,2,2,1,0,0,0,0,0,1,1,0,Act-1
7.6543,1.4309,0.9851,0,0,0,0,16.8642,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Act1
7.6944,1.4413,0.9648,1,0,0,0,16.8642,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Act-1
7.7121,1.3746,0.9635,1,0,0,0,15.2124,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Act-1
7.8838,1.4075,1.3274,0,0,7.6819,0,11.6062,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,Act1
7.8047,1.3769,1.1935,0,0,8.0199,0,11.2892,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,Act-1
8.0078,1.346,1.0114,0,0,1.4255,1,10.4044,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,Act1
7.7057,1.3717,1.1508,0,0,5.3469,0,9.4877,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,Act-1
7.9327,1.3909,0.9384,0,0,9.8226,0,9.9569,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,Act1
8.0156,1.2166,0.5082,0,0,9.3418,0,5.2569,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,Act1
7.8838,1.4075,1.3274,0,0,7.6819,0,11.6062,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,Act1
8.2213,1.396,1.0079,0,0,6.3102,0,9.92,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,Act1
7.9543,1.3717,1.1221,0,0,5.3469,0,9.4877,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,Act1
8.0302,1.2504,0.9977,0,0,5.4393,0,18.5613,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,Act-1
7.835,1.3721,1.0188,0,0,22.5037,0,16.1343,1,1,1,1,0,0,0,0,1,0,0,0,1,1,0,1,Act1
7.9087,1.1353,0.9409,0,0,3.331,0,16.735,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,Act1
8,1.4653,0.9651,0,0,8.7903,0,15.7836,1,1,1,1,0,3,3,0,0,0,0,0,1,0,0,1,Act-1
7.7043,1.1667,1.0675,0,0,0,0,16.5117,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Act1
7.7477,1.2681,0.947,0,0,9.0919,1,16.8189,1,1,1,1,0,1,1,0,0,1,0,0,1,1,1,1,Act1
8.2436,1.2862,1.0848,0,0,6.5793,0,7.2396,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,Act1
7.7299,1.5288,1.0085,0,0,26.6535,0,11.5324,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,Act1
7.8817,1.5441,1.0022,0,1,16.5209,0,7.4948,1,1,1,1,0,0,0,0,0,1,0,0,1,1,0,1,Act1
7.66,1.324,0.9476,0,0,8.4542,0,9.0512,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,Act-1
7.6346,1.3205,1.0833,0,0,8.686,0,9.0512,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,Act1
7.8333,1,1.3204,0,0,0,0,3.7798,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Act-1
7.8606,1.0959,1.1331,0,0,0,0,14.5888,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Act1
7.9077,1.1567,0.9365,0,0,0,0,16.0815,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Act-1
8.0043,1.008,0.9637,0,0,0,0,8.1261,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Act-1
8.25,1.3866,1.0882,0,1,7.1467,0,6.2612,0,1,1,1,0,2,2,0,1,1,0,0,1,1,0,1,Act-1
8.1888,1.2342,1.0495,0,1,5.8894,5,14.9538,1,1,1,1,1,5,5,0,0,1,0,0,1,1,1,1,Act-1
8.3214,1.4459,1.0694,0,0,10.1289,0,9.4741,1,1,1,1,0,1,1,0,0,1,0,0,1,1,0,1,Act1
7.7227,1.3218,1.0319,0,0,12.1844,0,12.6174,1,1,1,1,0,1,1,0,0,0,0,0,1,1,1,1,Act1
7.8153,1.3202,1.058,0,0,11.7153,0,13.482,1,1,1,1,0,1,1,0,0,0,0,0,1,1,0,1,Act-1
7.2381,1.0431,0.9881,0,0,0,0,7.6395,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Act1
7.8771,1.3196,0.9856,0,0,11.6722,0,13.3989,1,1,1,1,0,1,1,0,0,0,0,0,1,1,0,1,Act1
7.7273,1.1228,1.0638,0,0,13.6678,0,19.114,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,Act1
7.7433,1.1044,1.068,0,0,10.0179,0,18.9824,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Act1
8.2319,1.0895,1.0609,0,0,6.0341,1,17.893,1,1,1,1,1,8,8,0,0,0,0,0,0,1,1,0,Act-1
7.7204,1.1868,1.0599,0,0,0,0,16.5117,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Act1
7.7644,1.1183,1.1475,0,0,0,0,10.2335,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Act-1
8.1056,1.1193,1.0325,1,0,0,0,10.2723,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Act-1
8.2705,1.0895,1.0812,0,0,5.8516,1,17.7645,1,1,1,1,2,9,9,0,0,0,0,0,0,1,1,0,Act-1
7.7167,1.3225,0.8559,0,0,15.0322,0,6.3661,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,Act1
7.6346,1.4182,1.0385,0,1,11.9543,0,7.1082,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,Act1
7.9683,1.2691,1.0726,0,0,3.1986,0,7.4726,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Act-1
7.4896,1.1338,0.7538,0,0,8.6765,0,8.5594,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Act-1
7.5,1.3072,0.9958,0,0,9.645,0,9.8592,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,Act-1
7.3922,1.0692,0.9735,0,0,0,0,9.5189,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Act1
7.8638,1.0037,1.0371,0,0,0,0,11.6184,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Act-1
7.8005,1.1023,1.0923,0,0,0,0,14.9896,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,Act-1
7.9753,1.0994,1.0238,0,0,0,0,17.0183,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Act1
7.6827,1.1082,1.0521,0,0,0,0,15.0462,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,Act-1
7.96,1.1011,1.0508,0,0,0,0,18.3304,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Act-1
7.7014,1.1222,1.0711,0,0,9.3767,0,9.922,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,Act-1
7.6944,1.2437,0,0,0,7.4089,0,5.4507,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Act-1
7.391,1.238,0.4332,0,0,8.4306,0,5.9389,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Act1
7.6267,1.3437,0.997,0,0,15.3656,0,10.2355,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,Act-1
7.5556,1.2991,1.1859,0,0,16.53,0,10.3344,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,Act1
7.3587,1.1456,1.0929,0,0,10.4632,0,8.7192,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,Act1
7.3768,1.0104,0.8575,0,0,0,0,9.1219,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,Act-1
7.3472,1.1815,1.2976,0,0,6.1019,2,6.4677,0,1,1,1,0,2,2,0,0,0,0,1,0,0,0,0,Act1
7.3043,1.294,1.0523,0,0,21.8484,0,8.2076,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,Act-1
7,1.2937,1.0641,0,0,21.8484,0,8.2076,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,Act-1
7.6574,1.2298,1.0179,0,0,18.0691,0,10.9003,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,Act1
7.2333,1.5921,0.9089,0,0,22.7062,0,7.6775,0,1,0,1,0,1,1,0,0,0,0,1,1,1,1,1,Act-1
7.3182,1.3479,1.1072,0,0,17.5411,0,8.6534,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,Act-1
7.6373,1.2294,1.3382,0,0,6.0513,0,6.5467,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,Act-1
7.6378,1.4816,0.9755,0,0,15.0498,0,10.573,1,1,1,1,0,1,1,0,0,0,0,1,0,1,0,1,Act-1
7.4742,1.4724,0.9768,0,0,11.9319,0,11.1083,1,1,1,1,0,1,1,0,0,0,0,1,0,1,0,1,Act-1
7.4217,1.3592,0.8988,0,0,10.0488,0,10.6523,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,1,Act-1
7.8556,1.215,1.115,0,0,3.0994,1,7.5854,1,1,1,1,0,1,1,0,0,0,0,1,0,0,1,0,Act-1
7.4751,1.3855,1.1477,0,0,28.6355,0,11.2366,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,Act-1
8.0096,1.4578,0.7809,0,0,17.9638,1,12.3403,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,1,Act1
8.2593,1.2096,0.9247,1,0,5.8906,0,10.9033,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,Act1
7.875,1.2997,0.9833,0,0,5.2375,0,4.3952,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Act-1
7.5758,1.3095,0.7068,0,0,7.9606,0,4.5611,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Act1
8.1071,1.3042,0.998,0,0,12.5549,0,7.4182,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,Act-1
7.6075,1.0841,1.066,0,0,0,0,8.229,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,Act1
8.0214,1.1898,1.0123,1,0,14.0785,0,12.2842,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,Act-1
8.4633,1.1163,1.0056,1,0,4.7628,0,7.5433,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,Act-1
8.1232,1.0317,1.1463,1,0,0,0,7.1292,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,Act1
8.2188,1.1531,1.0286,0,0,8.8648,0,7.1292,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,Act-1
8.4601,1.0606,1.2322,0,0,0,0,5.3974,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,Act1
7.6569,1.0589,0.9273,1,0,0,0,9.2688,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Act1
8.1552,1.0536,0.9891,3,0,0,0,9.2688,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Act-1
7.9187,1.0652,0.9333,0,0,0,0,11.1495,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,Act-1
7.8333,1.042,1.3711,0,0,0,0,4.8289,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Act-1
7.5909,1.0309,0,0,0,0,0,2.9375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Act-1
8.8111,1.0773,0,1,0,0,0,1.8899,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Act-1
8.7959,1.2175,1.4666,0,0,0.0866,0,8.6625,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Act-1
7.8585,1.8064,0.9975,0,0,25.2083,0,17.5353,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,Act-1
7.8066,1.3398,1.125,0,0,17.0398,0,13.5367,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,Act-1
8.2882,1.1014,0.8701,2,0,0,0,9.6478,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,Act-1
7.4697,1,0,0,0,0,0,2.9375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Act-1
8.2583,1.1133,0,0,0,0,0,3.1171,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Act-1
7.8718,1.3174,0.8176,0,0,12.1018,0,9.9556,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,Act-1
7.8106,1.4208,1.0854,0,0,23.7153,1,18.4077,1,1,1,1,0,3,3,0,0,1,0,1,1,0,0,1,Act-1
9.1061,1.2335,1.4299,0,0,1.9517,0,4.7785,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,Act1
8.0484,1.0916,0.8314,0,0,0,0,8.2371,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Act-1
8.0161,1.052,0.8255,0,0,0,0,8.2371,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Act-1
8.0511,1.0914,0.8902,0,0,0,0,8.3232,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Act-1
7.9579,1.052,0.9234,0,0,0,0,8.7827,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Act-1
7.8407,1.0764,0.6799,0,0,4.9915,0,8.1622,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,Act-1
7.8634,1.1557,1.0067,0,0,7.406,0,7.8622,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,Act-1
8.0511,1.0914,0.8902,0,0,0,0,8.3232,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Act-1
